corpus_id,condition,model_id,seed,feasible,reason,train_rows,train_rows_ungated,retention,positive_rate_train,roc_auc,pr_auc,brier,subgroup_auc,subgroup_auc_gap,subgroup_representation_shift,downstream_version,base_auc,delta_auc,cost_usd,cost_per_M_retained
bank_marketing,A2,claude-sonnet-4-5-20250929,5,True,,25308,25318,0.9996050240935302,0.11652441915599811,0.7911883626445657,0.44690361209759044,0.08379682969991512,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",1.0.0,0.790031291039063,0.001157071605502713,0.031617,1.249288762446657
bank_marketing,A2,claude-sonnet-4-5-20250929,6,True,,20606,25318,0.8138873528714748,0.08934290983208774,0.7692398210098511,0.34596617933357054,0.0905438249197966,"{'age_band': {'30-39': 0.7361598771067924, '40-49': 0.7517182909895264, '50-59': 0.7790056299452222, '60+': 0.564648839259477, '<30': 0.7688567471502534}, 'job': {'admin.': 0.7502705676781969, 'blue-collar': 0.6899981222168571, 'entrepreneur': 0.7101833698535349, 'housemaid': 0.830091533180778, 'management': 0.7940616207739495, 'retired': 0.7948865218602061, 'self-employed': 0.779230356663985, 'services': 0.7136431277056277, 'student': 0.6844016884264258, 'technician': 0.7592741618047113, 'unemployed': 0.7383195916764822}, 'marital': {'divorced': 0.732361188674089, 'married': 0.7733326788160816, 'single': 0.7657173169518017}}","{'age_band': 0.2143567906857452, 'job': 0.1456898447543522, 'marital': 0.04097149014199264}","{'age_band': 0.012293495704837317, 'job': 0.012507886004686039, 'marital': 0.008044182895059857}",1.0.0,0.790031291039063,-0.02079147002921189,0.031347,1.5212559448704261
bank_marketing,A2,claude-sonnet-4-5-20250929,7,True,,20606,25318,0.8138873528714748,0.08934290983208774,0.7692398210098511,0.34596617933357054,0.0905438249197966,"{'age_band': {'30-39': 0.7361598771067924, '40-49': 0.7517182909895264, '50-59': 0.7790056299452222, '60+': 0.564648839259477, '<30': 0.7688567471502534}, 'job': {'admin.': 0.7502705676781969, 'blue-collar': 0.6899981222168571, 'entrepreneur': 0.7101833698535349, 'housemaid': 0.830091533180778, 'management': 0.7940616207739495, 'retired': 0.7948865218602061, 'self-employed': 0.779230356663985, 'services': 0.7136431277056277, 'student': 0.6844016884264258, 'technician': 0.7592741618047113, 'unemployed': 0.7383195916764822}, 'marital': {'divorced': 0.732361188674089, 'married': 0.7733326788160816, 'single': 0.7657173169518017}}","{'age_band': 0.2143567906857452, 'job': 0.1456898447543522, 'marital': 0.04097149014199264}","{'age_band': 0.012293495704837317, 'job': 0.012507886004686039, 'marital': 0.008044182895059857}",1.0.0,0.790031291039063,-0.02079147002921189,0.028752,1.3953217509463263
bank_marketing,A2,claude-sonnet-4-5-20250929,9,True,,20606,25318,0.8138873528714748,0.08934290983208774,0.7692398210098511,0.34596617933357054,0.0905438249197966,"{'age_band': {'30-39': 0.7361598771067924, '40-49': 0.7517182909895264, '50-59': 0.7790056299452222, '60+': 0.564648839259477, '<30': 0.7688567471502534}, 'job': {'admin.': 0.7502705676781969, 'blue-collar': 0.6899981222168571, 'entrepreneur': 0.7101833698535349, 'housemaid': 0.830091533180778, 'management': 0.7940616207739495, 'retired': 0.7948865218602061, 'self-employed': 0.779230356663985, 'services': 0.7136431277056277, 'student': 0.6844016884264258, 'technician': 0.7592741618047113, 'unemployed': 0.7383195916764822}, 'marital': {'divorced': 0.732361188674089, 'married': 0.7733326788160816, 'single': 0.7657173169518017}}","{'age_band': 0.2143567906857452, 'job': 0.1456898447543522, 'marital': 0.04097149014199264}","{'age_band': 0.012293495704837317, 'job': 0.012507886004686039, 'marital': 0.008044182895059857}",1.0.0,0.790031291039063,-0.02079147002921189,0.030386999999999997,1.4746675725516838
bank_marketing,A2,claude-sonnet-4-5-20250929,10,True,,25308,25318,0.9996050240935302,0.11652441915599811,0.7911883626445657,0.44690361209759044,0.08379682969991512,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",1.0.0,0.790031291039063,0.001157071605502713,0.029651999999999998,1.1716453295400662
bank_marketing,A2,gemini-flash,1,True,,25318,25318,1.0,0.11651789240856308,0.790031291039063,0.436684651940557,0.0844641673635189,"{'age_band': {'30-39': 0.7563558106169297, '40-49': 0.7781442108421545, '50-59': 0.7876706373358838, '60+': 0.6628220197864629, '<30': 0.7961869931454602}, 'job': {'admin.': 0.8046350208291766, 'blue-collar': 0.6995023874671388, 'entrepreneur': 0.7104140237573522, 'housemaid': 0.8392448512585813, 'management': 0.8134411081899666, 'retired': 0.8077311333890281, 'self-employed': 0.7942813086618397, 'services': 0.7444399350649351, 'student': 0.7195935996858741, 'technician': 0.7843303622193258, 'unemployed': 0.7904986258343148}, 'marital': {'divorced': 0.7402122123073632, 'married': 0.7942164542684367, 'single': 0.7899878049635201}}","{'age_band': 0.13336497335899722, 'job': 0.1397424637914425, 'marital': 0.05400424196107345}","{'age_band': 0.0, 'job': 0.0, 'marital': 0.0}",1.0.0,0.790031291039063,0.0,0.0,0.0
bank_marketing,A2,gemini-flash,2,True,,20616,25318,0.8142823287779446,0.08934807916181607,0.7793436322352896,0.38352576372100605,0.08799973152452581,"{'age_band': {'30-39': 0.7422349752909294, '40-49': 0.7728585035342715, '50-59': 0.7779337122858881, '60+': 0.6524635125869331, '<30': 0.7808305516633214}, 'job': {'admin.': 0.7891144123390954, 'blue-collar': 0.6948870647566929, 'entrepreneur': 0.6961134817206781, 'housemaid': 0.8430587337909992, 'management': 0.80254754546992, 'retired': 0.8076963241436926, 'self-employed': 0.7840573880396889, 'services': 0.7084077380952382, 'student': 0.708353784234809, 'technician': 0.7652382576850969, 'unemployed': 0.7676874754613271}, 'marital': {'divorced': 0.7460581504497332, 'married': 0.7831191880836523, 'single': 0.7719593884259293}}","{'age_band': 0.12836703907638825, 'job': 0.14817166903430623, 'marital': 0.0370610376339191}","{'age_band': 0.012297299728899692, 'job': 0.01244986051388312, 'marital': 0.008129123739284295}",1.0.0,0.790031291039063,-0.010687658803773425,0.0,0.0
bank_marketing,A2,gemini-flash,3,True,,25318,25318,1.0,0.11651789240856308,0.790031291039063,0.436684651940557,0.0844641673635189,"{'age_band': {'30-39': 0.7563558106169297, '40-49': 0.7781442108421545, '50-59': 0.7876706373358838, '60+': 0.6628220197864629, '<30': 0.7961869931454602}, 'job': {'admin.': 0.8046350208291766, 'blue-collar': 0.6995023874671388, 'entrepreneur': 0.7104140237573522, 'housemaid': 0.8392448512585813, 'management': 0.8134411081899666, 'retired': 0.8077311333890281, 'self-employed': 0.7942813086618397, 'services': 0.7444399350649351, 'student': 0.7195935996858741, 'technician': 0.7843303622193258, 'unemployed': 0.7904986258343148}, 'marital': {'divorced': 0.7402122123073632, 'married': 0.7942164542684367, 'single': 0.7899878049635201}}","{'age_band': 0.13336497335899722, 'job': 0.1397424637914425, 'marital': 0.05400424196107345}","{'age_band': 0.0, 'job': 0.0, 'marital': 0.0}",1.0.0,0.790031291039063,0.0,0.0,0.0
bank_marketing,A2,gemini-flash,4,True,,4712,25318,0.18611264712852515,0.23535653650254668,0.6788838319157201,0.33937453842915405,0.0958719548447661,"{'age_band': {'30-39': 0.6530301581090678, '40-49': 0.7053139675251725, '50-59': 0.6694689592209373, '60+': 0.5968263297090802, '<30': 0.7001395794223142}, 'job': {'admin.': 0.7036694418748073, 'blue-collar': 0.6387547615215409, 'entrepreneur': 0.4731864836812363, 'housemaid': 0.604881769641495, 'management': 0.7060790553941239, 'retired': 0.6781015037593986, 'self-employed': 0.7180209171359615, 'services': 0.6811688311688311, 'student': 0.6207912044762933, 'technician': 0.6650105403112234, 'unemployed': 0.6964271692186886}, 'marital': {'divorced': 0.6278739558702964, 'married': 0.6842035460071494, 'single': 0.6745791310686077}}","{'age_band': 0.10848763781609227, 'job': 0.24483443345472522, 'marital': 0.056329590136853014}","{'age_band': 0.053760562923148944, 'job': 0.054698110995874405, 'marital': 0.035177935639983685}",1.0.0,0.790031291039063,-0.1111474591233429,0.0,0.0
bank_marketing,A2,gemini-flash,5,True,,25318,25318,1.0,0.11651789240856308,0.790031291039063,0.436684651940557,0.0844641673635189,"{'age_band': {'30-39': 0.7563558106169297, '40-49': 0.7781442108421545, '50-59': 0.7876706373358838, '60+': 0.6628220197864629, '<30': 0.7961869931454602}, 'job': {'admin.': 0.8046350208291766, 'blue-collar': 0.6995023874671388, 'entrepreneur': 0.7104140237573522, 'housemaid': 0.8392448512585813, 'management': 0.8134411081899666, 'retired': 0.8077311333890281, 'self-employed': 0.7942813086618397, 'services': 0.7444399350649351, 'student': 0.7195935996858741, 'technician': 0.7843303622193258, 'unemployed': 0.7904986258343148}, 'marital': {'divorced': 0.7402122123073632, 'married': 0.7942164542684367, 'single': 0.7899878049635201}}","{'age_band': 0.13336497335899722, 'job': 0.1397424637914425, 'marital': 0.05400424196107345}","{'age_band': 0.0, 'job': 0.0, 'marital': 0.0}",1.0.0,0.790031291039063,0.0,0.0,0.0
bank_marketing,A2,gemini-flash,6,True,,25318,25318,1.0,0.11651789240856308,0.790031291039063,0.436684651940557,0.0844641673635189,"{'age_band': {'30-39': 0.7563558106169297, '40-49': 0.7781442108421545, '50-59': 0.7876706373358838, '60+': 0.6628220197864629, '<30': 0.7961869931454602}, 'job': {'admin.': 0.8046350208291766, 'blue-collar': 0.6995023874671388, 'entrepreneur': 0.7104140237573522, 'housemaid': 0.8392448512585813, 'management': 0.8134411081899666, 'retired': 0.8077311333890281, 'self-employed': 0.7942813086618397, 'services': 0.7444399350649351, 'student': 0.7195935996858741, 'technician': 0.7843303622193258, 'unemployed': 0.7904986258343148}, 'marital': {'divorced': 0.7402122123073632, 'married': 0.7942164542684367, 'single': 0.7899878049635201}}","{'age_band': 0.13336497335899722, 'job': 0.1397424637914425, 'marital': 0.05400424196107345}","{'age_band': 0.0, 'job': 0.0, 'marital': 0.0}",1.0.0,0.790031291039063,0.0,0.0,0.0
bank_marketing,A2,gemini-flash,7,True,,25318,25318,1.0,0.11651789240856308,0.790031291039063,0.436684651940557,0.0844641673635189,"{'age_band': {'30-39': 0.7563558106169297, '40-49': 0.7781442108421545, '50-59': 0.7876706373358838, '60+': 0.6628220197864629, '<30': 0.7961869931454602}, 'job': {'admin.': 0.8046350208291766, 'blue-collar': 0.6995023874671388, 'entrepreneur': 0.7104140237573522, 'housemaid': 0.8392448512585813, 'management': 0.8134411081899666, 'retired': 0.8077311333890281, 'self-employed': 0.7942813086618397, 'services': 0.7444399350649351, 'student': 0.7195935996858741, 'technician': 0.7843303622193258, 'unemployed': 0.7904986258343148}, 'marital': {'divorced': 0.7402122123073632, 'married': 0.7942164542684367, 'single': 0.7899878049635201}}","{'age_band': 0.13336497335899722, 'job': 0.1397424637914425, 'marital': 0.05400424196107345}","{'age_band': 0.0, 'job': 0.0, 'marital': 0.0}",1.0.0,0.790031291039063,0.0,0.0,0.0
bank_marketing,A2,gemini-flash,8,True,,25318,25318,1.0,0.11651789240856308,0.790031291039063,0.436684651940557,0.0844641673635189,"{'age_band': {'30-39': 0.7563558106169297, '40-49': 0.7781442108421545, '50-59': 0.7876706373358838, '60+': 0.6628220197864629, '<30': 0.7961869931454602}, 'job': {'admin.': 0.8046350208291766, 'blue-collar': 0.6995023874671388, 'entrepreneur': 0.7104140237573522, 'housemaid': 0.8392448512585813, 'management': 0.8134411081899666, 'retired': 0.8077311333890281, 'self-employed': 0.7942813086618397, 'services': 0.7444399350649351, 'student': 0.7195935996858741, 'technician': 0.7843303622193258, 'unemployed': 0.7904986258343148}, 'marital': {'divorced': 0.7402122123073632, 'married': 0.7942164542684367, 'single': 0.7899878049635201}}","{'age_band': 0.13336497335899722, 'job': 0.1397424637914425, 'marital': 0.05400424196107345}","{'age_band': 0.0, 'job': 0.0, 'marital': 0.0}",1.0.0,0.790031291039063,0.0,0.0,0.0
